latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.6851,130.29617,315.03,1.82,1.32,2022-08-22,1405,T,59,6.1NRT,292.76,30.56,N
-14.67037,130.31094,307.51,1.83,1.32,2022-08-22,1405,T,33,6.1NRT,291.19,18.96,N
-14.68853,130.30782,321.46,1.83,1.32,2022-08-22,1405,T,100,6.1NRT,291.34,46.49,N
-14.67673,130.30536,317.67,1.83,1.32,2022-08-22,1405,T,95,6.1NRT,292.21,38.83,N
-14.6237,130.33052,308.92,1.84,1.33,2022-08-22,1405,T,51,6.1NRT,292.17,20.99,N
-14.58511,130.34138,333.89,1.85,1.33,2022-08-22,1405,T,100,6.1NRT,292.96,81.37,N
-14.57615,130.32211,327.05,1.84,1.33,2022-08-22,1405,T,100,6.1NRT,292.18,58.12,N
-14.58924,130.35309,316.81,1.85,1.33,2022-08-22,1405,T,85,6.1NRT,293.43,34.45,N
-14.59183,130.3372,314.9,1.85,1.33,2022-08-22,1405,T,82,6.1NRT,291.5,29.47,N
-14.57724,130.35146,306.48,1.85,1.33,2022-08-22,1405,T,38,6.1NRT,291.71,16.65,N
-14.57992,130.33508,328.34,1.85,1.33,2022-08-22,1405,T,100,6.1NRT,291.09,64.13,N
-14.58273,130.3179,316.57,1.84,1.33,2022-08-22,1405,T,93,6.1NRT,291.65,32.96,N
-14.16711,131.76418,304.36,2.41,1.5,2022-08-22,1405,T,60,6.1NRT,289.81,24.31,N
-14.17102,131.74199,304.43,2.4,1.49,2022-08-22,1405,T,60,6.1NRT,290.86,24.12,N
-14.17289,131.7596,309.76,2.41,1.5,2022-08-22,1405,T,78,6.1NRT,290.22,34.63,N
-14.17181,126.6739,313.97,1.11,1.05,2022-08-22,1405,T,88,6.1NRT,290.16,15.51,N
-14.13777,126.67254,307.48,1.11,1.05,2022-08-22,1405,T,53,6.1NRT,288.89,9.2,N
-14.13929,126.66232,304.42,1.11,1.05,2022-08-22,1405,T,13,6.1NRT,290.1,6.95,N
-13.09026,130.92542,314.99,2.18,1.43,2022-08-22,1408,T,30,6.1NRT,293.12,36.21,N
-13.11114,130.88135,307.75,2.16,1.43,2022-08-22,1408,T,36,6.1NRT,293.15,22.29,N
-13.07224,130.95677,316.31,2.19,1.44,2022-08-22,1408,T,74,6.1NRT,293.28,42.38,N
-18.18968,125.56429,300.07,1,1,2022-08-22,1403,T,14,6.1NRT,288.62,5.62,N
-25.31522,152.21957,318.26,1.04,1.02,2022-08-22,1520,A,97,6.1NRT,283.99,20.38,N
-25.31664,152.22993,324.43,1.04,1.02,2022-08-22,1520,A,100,6.1NRT,283.84,26.88,N
-29.37013,115.31696,300.52,3.16,1.68,2022-08-22,1702,A,29,6.1NRT,280.46,38.72,N
-12.31248,131.10266,307.18,1.1,1.05,2022-08-22,1654,A,71,6.1NRT,292.12,9.43,N
-13.08416,130.95322,306.37,1.1,1.05,2022-08-22,1656,A,13,6.1NRT,289.7,7.66,N
-13.0907,130.93166,313.03,1.1,1.05,2022-08-22,1656,A,86,6.1NRT,290.83,12.86,N
-13.09214,130.94177,307.58,1.1,1.05,2022-08-22,1656,A,25,6.1NRT,289.08,8.42,N
-13.09474,130.92429,303.27,1.1,1.05,2022-08-22,1656,A,35,6.1NRT,291.08,6.77,N
-13.09614,130.93442,311.39,1.1,1.05,2022-08-22,1656,A,82,6.1NRT,289.79,13.44,N
-13.13468,130.86726,302.79,1.1,1.04,2022-08-22,1656,A,48,6.1NRT,290.76,6.08,N
-13.99272,131.68976,314.59,1.22,1.1,2022-08-22,1656,A,90,6.1NRT,295.09,16.33,N
-13.99425,131.70096,326.71,1.23,1.1,2022-08-22,1656,A,100,6.1NRT,295.03,32.46,N
-14.00113,131.67755,306.56,1.22,1.1,2022-08-22,1656,A,58,6.1NRT,293.25,9.41,N
-14.00263,131.68855,313.41,1.22,1.1,2022-08-22,1656,A,87,6.1NRT,295.2,16.02,N
-14.00415,131.69963,305.5,1.23,1.1,2022-08-22,1656,A,54,6.1NRT,294.27,7.95,N
-14.16666,131.76936,302.2,1.24,1.11,2022-08-22,1656,A,47,6.1NRT,288.61,7.92,N
-14.05512,130.42375,321.39,1.07,1.03,2022-08-22,1656,A,100,6.1NRT,291.21,22.36,N
-14.19956,130.21013,321.72,1.06,1.03,2022-08-22,1656,A,100,6.1NRT,292.45,20.96,N
-14.20092,130.21985,311.63,1.06,1.03,2022-08-22,1656,A,83,6.1NRT,292.18,11.6,N
-14.21013,130.21843,303.32,1.06,1.03,2022-08-22,1656,A,54,6.1NRT,292.09,6.21,N
-14.21697,130.26709,300.44,1.06,1.03,2022-08-22,1656,A,27,6.1NRT,290.09,4.79,N
-13.9189,127.18687,356.44,1.07,1.03,2022-08-22,1656,A,100,6.1NRT,298.39,85.61,N
-13.92039,127.19656,326.38,1.07,1.03,2022-08-22,1656,A,100,6.1NRT,296.41,24.48,N
-13.92687,127.18973,331.05,1.07,1.03,2022-08-22,1656,A,100,6.1NRT,295.91,31.52,N
-14.61301,130.33551,306.54,1.07,1.03,2022-08-22,1656,A,19,6.1NRT,292.13,8.24,N
-14.62231,130.33421,311.79,1.07,1.03,2022-08-22,1656,A,19,6.1NRT,292.46,11.8,N
-14.60936,130.17529,301.86,1.06,1.03,2022-08-22,1656,A,45,6.1NRT,291.27,5.26,N
-14.13005,126.66618,325.17,1.11,1.05,2022-08-22,1656,A,82,6.1NRT,292.46,26.06,N
-14.67237,130.3103,327.41,1.07,1.03,2022-08-22,1656,A,100,6.1NRT,291.75,28,N
-14.68167,130.30899,315.74,1.07,1.03,2022-08-22,1656,A,61,6.1NRT,289.91,15.22,N
-14.69096,130.30766,304.55,1.07,1.03,2022-08-22,1656,A,43,6.1NRT,288.9,7.18,N
-14.17098,126.68049,301.73,1.11,1.05,2022-08-22,1656,A,44,6.1NRT,287.76,7.15,N
-14.74024,130.32076,305.26,1.08,1.04,2022-08-22,1656,A,64,6.1NRT,290.32,8.36,N
-14.96514,130.36171,308.78,1.08,1.04,2022-08-22,1656,A,76,6.1NRT,289.3,10.77,N
-15.00106,130.34608,310.34,1.08,1.04,2022-08-22,1656,A,80,6.1NRT,294.38,10.31,N
-15.00246,130.35611,304.77,1.08,1.04,2022-08-22,1656,A,30,6.1NRT,293.71,6.16,N
-15.01039,130.3447,309.86,1.08,1.04,2022-08-22,1656,A,79,6.1NRT,293.99,10.27,N
-15.32782,129.41483,301.52,1.02,1.01,2022-08-22,1656,A,33,6.1NRT,287.13,5.93,N
-15.33867,129.29753,309.36,1.02,1.01,2022-08-22,1656,A,77,6.1NRT,291.34,9.93,N
-15.35916,129.43915,306.14,1.02,1.01,2022-08-22,1656,A,50,6.1NRT,286.2,8.21,N
-15.36053,129.44862,339.03,1.02,1.01,2022-08-22,1656,A,100,6.1NRT,292.97,45.05,N
-15.36984,129.45113,321.58,1.02,1.01,2022-08-22,1656,A,100,6.1NRT,293.3,19.51,N
-15.37119,129.4606,322.56,1.03,1.01,2022-08-22,1656,A,100,6.1NRT,295.5,19.66,N
-15.38028,129.45924,325.06,1.03,1.01,2022-08-22,1656,A,100,6.1NRT,296.17,22.1,N
-15.38163,129.46872,312.93,1.03,1.01,2022-08-22,1656,A,49,6.1NRT,295.83,10.06,N
-15.39072,129.46729,340.46,1.03,1.01,2022-08-22,1656,A,100,6.1NRT,299.03,44.19,N
-15.37273,129.27701,305.22,1.02,1.01,2022-08-22,1656,A,31,6.1NRT,291.75,6.37,N
-15.37679,129.30525,307.37,1.02,1.01,2022-08-22,1656,A,71,6.1NRT,295.15,6.92,N
-15.39981,129.4659,309.27,1.03,1.01,2022-08-22,1656,A,37,6.1NRT,295.64,7.41,N
-15.41295,129.49292,308.89,1.03,1.01,2022-08-22,1656,A,36,6.1NRT,294.49,7.31,N
-15.39853,129.2635,309.35,1.02,1.01,2022-08-22,1656,A,77,6.1NRT,294.66,8.41,N
-17.10124,128.13248,300.18,1,1,2022-08-22,1656,A,13,6.1NRT,288.81,4.18,N
-21.01333,164.68617,330.14,1.32,1.14,2022-08-22,2318,T,0,6.1NRT,295.69,38.74,D
-25.31928,152.21793,302.44,2.46,1.51,2022-08-22,2322,T,46,6.1NRT,291.99,12.83,D
-28.06318,149.46692,305.57,3.28,1.71,2022-08-22,2322,T,62,6.1NRT,289.21,31.11,D
-28.07035,149.49977,306.17,3.26,1.71,2022-08-22,2322,T,54,6.1NRT,287.68,33.68,D
-28.05849,149.4623,302.12,3.28,1.71,2022-08-22,2322,T,51,6.1NRT,289.37,20.13,D
-28.06587,149.49504,307.51,3.26,1.71,2022-08-22,2322,T,63,6.1NRT,287.97,38.86,D
-12.03322,142.11314,320.09,1.38,1.16,2022-08-23,0054,T,67,6.1NRT,298.21,15.55,D
-12.17267,142.15317,316.65,1.4,1.17,2022-08-23,0054,T,47,6.1NRT,300.06,8.41,D
-12.35737,141.92461,318.84,1.36,1.15,2022-08-23,0054,T,63,6.1NRT,300.71,8.97,D
-12.43197,142.03529,316.7,1.38,1.16,2022-08-23,0054,T,60,6.1NRT,299.63,10.41,D
-12.43364,142.04796,318.54,1.39,1.17,2022-08-23,0054,T,68,6.1NRT,298.68,12.44,D
-12.56489,142.97224,328.65,1.61,1.25,2022-08-23,0054,T,81,6.1NRT,294.99,41.97,D
-12.57613,142.97087,322.57,1.61,1.25,2022-08-23,0054,T,74,6.1NRT,294.96,28.95,D
-12.578,142.98529,313.81,1.62,1.25,2022-08-23,0054,T,35,6.1NRT,294.96,11.77,D
-12.53789,141.82532,319.93,1.34,1.15,2022-08-23,0054,T,70,6.1NRT,298.59,14.05,D
-12.54447,141.81801,326.02,1.34,1.15,2022-08-23,0054,T,78,6.1NRT,299.11,22.27,D
-12.62625,142.28665,319.49,1.45,1.19,2022-08-23,0054,T,46,6.1NRT,297.87,13.38,D
-12.62795,142.29988,322.09,1.45,1.19,2022-08-23,0054,T,69,6.1NRT,299.86,18.68,D
-12.04017,136.38289,323.32,1.11,1.05,2022-08-23,0054,T,76,6.1NRT,299.5,14.03,D
-12.04468,136.37622,314.44,1.11,1.05,2022-08-23,0054,T,46,6.1NRT,298.99,5.8,D
-12.86477,142.0903,322.39,1.41,1.18,2022-08-23,0054,T,59,6.1NRT,299.57,15.98,D
-12.88979,142.03476,323.12,1.4,1.17,2022-08-23,0056,T,63,6.1NRT,298.96,16.33,D
-12.89147,142.04761,324.13,1.4,1.17,2022-08-23,0056,T,72,6.1NRT,299.79,18.33,D
-11.61274,132.78702,324.56,1.9,1.35,2022-08-23,0056,T,75,6.1NRT,303.96,30.82,D
-12.24666,136.59314,316.69,1.08,1.04,2022-08-23,0056,T,41,6.1NRT,299.92,6.09,D
-13.02644,141.76024,322.92,1.35,1.15,2022-08-23,0056,T,71,6.1NRT,299.97,19.33,D
-12.02709,134.2662,320.64,1.46,1.19,2022-08-23,0056,T,50,6.1NRT,302.67,17.33,D
-12.10936,134.44083,321.2,1.42,1.18,2022-08-23,0056,T,51,6.1NRT,306.07,14.27,D
-12.11138,134.45372,324.78,1.41,1.18,2022-08-23,0056,T,67,6.1NRT,303.77,20.89,D
-12.10542,134.4485,325.47,1.41,1.18,2022-08-23,0056,T,48,6.1NRT,303.98,20.87,D
-12.11596,134.44679,321.2,1.41,1.18,2022-08-23,0056,T,17,6.1NRT,305.18,14.94,D
-13.2442,141.78227,321.2,1.36,1.16,2022-08-23,0056,T,51,6.1NRT,301.86,16.02,D
-12.24414,134.84804,325.26,1.33,1.14,2022-08-23,0056,T,66,6.1NRT,306.03,20.57,D
-13.25461,141.78093,326.33,1.36,1.16,2022-08-23,0056,T,75,6.1NRT,299.66,23.36,D
-13.25627,141.79341,323.28,1.37,1.16,2022-08-23,0056,T,69,6.1NRT,300.41,17.55,D
-13.255,141.70497,315.34,1.35,1.15,2022-08-23,0056,T,44,6.1NRT,299.39,8.23,D
-12.18245,133.94943,339.76,1.53,1.22,2022-08-23,0056,T,88,6.1NRT,307.58,58.81,D
-12.18468,133.96332,328.38,1.52,1.22,2022-08-23,0056,T,76,6.1NRT,306.6,27.6,D
-13.36341,141.77965,320.01,1.37,1.16,2022-08-23,0056,T,0,6.1NRT,299.48,15.1,D
-13.4947,141.92397,329.2,1.4,1.17,2022-08-23,0056,T,69,6.1NRT,299.89,30.41,D
-13.50691,141.93538,323.38,1.41,1.17,2022-08-23,0056,T,56,6.1NRT,302.01,18.24,D
-13.5577,141.99457,323.56,1.42,1.18,2022-08-23,0056,T,67,6.1NRT,300.4,18.89,D
-13.57372,141.95285,322.8,1.41,1.18,2022-08-23,0056,T,35,6.1NRT,300.12,15.89,D
-13.57719,141.97882,336.65,1.42,1.18,2022-08-23,0056,T,70,6.1NRT,301.4,42.54,D
-13.57838,141.94643,322.69,1.41,1.18,2022-08-23,0056,T,49,6.1NRT,299.68,18.63,D
-13.58002,141.95937,323.42,1.42,1.18,2022-08-23,0056,T,24,6.1NRT,301,18.29,D
-13.58168,141.97241,325.46,1.42,1.18,2022-08-23,0056,T,51,6.1NRT,301.23,21.86,D
-13.58334,141.98541,322.8,1.42,1.18,2022-08-23,0056,T,51,6.1NRT,301.42,18.2,D
-12.48805,134.33423,321.48,1.42,1.18,2022-08-23,0056,T,55,6.1NRT,306.44,12.66,D
-13.64154,142.01781,316.1,1.43,1.18,2022-08-23,0056,T,37,6.1NRT,300.53,9.88,D
-13.64326,142.03094,329.01,1.43,1.18,2022-08-23,0056,T,81,6.1NRT,300.59,32.49,D
-13.67747,142.00665,318.67,1.43,1.18,2022-08-23,0056,T,64,6.1NRT,300.8,14.25,D
-12.36259,132.86848,377.26,1.81,1.32,2022-08-23,0056,T,100,6.1NRT,308.34,317.88,D
-12.36534,132.88504,406.28,1.81,1.32,2022-08-23,0056,T,100,6.1NRT,317.48,672.91,D
-12.36806,132.90149,324.25,1.8,1.32,2022-08-23,0056,T,66,6.1NRT,307.51,26.2,D
-12.95687,135.94026,330.33,1.13,1.06,2022-08-23,0056,T,80,6.1NRT,302.91,22.36,D
-12.95847,135.95061,321.4,1.13,1.06,2022-08-23,0056,T,27,6.1NRT,302.01,9.95,D
-12.98857,135.95642,322.24,1.13,1.06,2022-08-23,0056,T,49,6.1NRT,303.44,10.99,D
-12.99014,135.96674,325.73,1.13,1.06,2022-08-23,0056,T,74,6.1NRT,301.37,15.75,D
-12.99353,135.95953,329.2,1.13,1.06,2022-08-23,0056,T,79,6.1NRT,303.36,22.71,D
-12.99514,135.96982,316.58,1.13,1.06,2022-08-23,0056,T,44,6.1NRT,300.83,6.29,D
-13.09028,136.51991,323.62,1.07,1.03,2022-08-23,0056,T,54,6.1NRT,301.03,13.35,D
-13.09804,136.50867,326.43,1.07,1.03,2022-08-23,0056,T,74,6.1NRT,300.95,16.29,D
-13.1058,136.49742,333.13,1.07,1.03,2022-08-23,0056,T,83,6.1NRT,301.73,25.67,D
-13.1073,136.5072,327.24,1.07,1.03,2022-08-23,0056,T,71,6.1NRT,300.59,17.65,D
-13.15845,136.46913,342.34,1.07,1.03,2022-08-23,0056,T,85,6.1NRT,301.13,42.99,D
-13.16564,136.47203,323.7,1.07,1.03,2022-08-23,0056,T,61,6.1NRT,301.01,13.46,D
-12.9531,134.22702,318.56,1.42,1.18,2022-08-23,0056,T,37,6.1NRT,305.73,9.17,D
-12.9552,134.24008,324.25,1.42,1.18,2022-08-23,0056,T,72,6.1NRT,306.16,19.02,D
-12.96575,134.23834,334.19,1.42,1.18,2022-08-23,0056,T,84,6.1NRT,307.66,39.66,D
-12.96782,134.2513,319.88,1.41,1.18,2022-08-23,0056,T,15,6.1NRT,305.38,11.72,D
-12.55352,131.4964,318.82,2.29,1.46,2022-08-23,0056,T,52,6.1NRT,303.62,25.71,D
-12.55023,131.49084,317.2,2.29,1.46,2022-08-23,0056,T,42,6.1NRT,303.06,21.29,D
-12.77642,132.28749,318.45,1.97,1.37,2022-08-23,0056,T,35,6.1NRT,307.42,14.6,D
-14.60463,144.07214,319.91,2.09,1.41,2022-08-23,0056,T,38,6.1NRT,301.7,23.51,D
-14.60692,144.09145,320.16,2.09,1.41,2022-08-23,0056,T,50,6.1NRT,300.34,24.24,D
-13.8624,136.439,340.9,1.06,1.03,2022-08-23,0056,T,68,6.1NRT,300.57,41.25,D
-13.86388,136.44873,327.54,1.06,1.03,2022-08-23,0056,T,73,6.1NRT,295.97,20.13,D
-13.06099,130.93777,320.08,2.47,1.51,2022-08-23,0056,T,30,6.1NRT,305.42,23.77,D
-13.06488,130.96028,333.17,2.46,1.51,2022-08-23,0056,T,83,6.1NRT,305.75,79.6,D
-13.10162,130.93056,322.17,2.47,1.51,2022-08-23,0056,T,44,6.1NRT,303.66,30.44,D
-15.06033,144.29404,314,2.2,1.44,2022-08-23,0056,T,40,6.1NRT,298.87,14.94,D
-13.09479,130.92513,320.54,2.47,1.51,2022-08-23,0056,T,40,6.1NRT,304.6,26.71,D
-13.13715,130.84738,317.44,2.5,1.52,2022-08-23,0056,T,28,6.1NRT,302.39,23.37,D
-13.14111,130.87024,317.16,2.49,1.52,2022-08-23,0056,T,20,6.1NRT,303.22,21.77,D
-14.12748,136.48833,329.29,1.05,1.02,2022-08-23,0056,T,80,6.1NRT,300.64,22.52,D
-13.31765,131.14372,318.03,2.35,1.48,2022-08-23,0056,T,57,6.1NRT,304.43,19.82,D
-13.79966,133.34071,317.08,1.58,1.24,2022-08-23,0056,T,46,6.1NRT,306.39,10.36,D
-13.91019,133.3148,330.33,1.58,1.24,2022-08-23,0056,T,79,6.1NRT,307.61,35.85,D
-13.92365,133.32739,318.26,1.58,1.24,2022-08-23,0056,T,26,6.1NRT,306.5,9.29,D
-15.29463,141.77751,325.85,1.45,1.19,2022-08-23,0056,T,50,6.1NRT,307.35,18.92,D
-14.28621,132.9435,324.31,1.65,1.26,2022-08-23,0056,T,71,6.1NRT,304.51,27.03,D
-14.32745,133.12051,321.78,1.6,1.25,2022-08-23,0056,T,66,6.1NRT,307.73,16.62,D
-14.18375,131.50566,318.31,2.12,1.42,2022-08-23,0056,T,52,6.1NRT,306.35,20.48,D
-14.48426,133.23628,318.65,1.57,1.23,2022-08-23,0056,T,52,6.1NRT,307.43,11.81,D
-14.48461,133.23024,320.31,1.57,1.23,2022-08-23,0056,T,57,6.1NRT,306.61,14.74,D
-14.622,132.74806,328.75,1.68,1.28,2022-08-23,0056,T,78,6.1NRT,306.9,36.04,D
-14.20519,130.20274,318.06,2.66,1.57,2022-08-23,0056,T,45,6.1NRT,304.52,28.53,D
-14.20958,130.22734,317.9,2.65,1.56,2022-08-23,0056,T,32,6.1NRT,305.1,27.37,D
-14.22359,130.22501,333.89,2.65,1.56,2022-08-23,0056,T,84,6.1NRT,304.59,103.93,D
-14.69176,132.81493,320.16,1.66,1.27,2022-08-23,0056,T,32,6.1NRT,307.57,13.17,D
-16.05733,141.76663,341.18,1.48,1.2,2022-08-23,0056,T,89,6.1NRT,306.45,54.57,D
-16.05906,141.78046,328.67,1.49,1.2,2022-08-23,0056,T,61,6.1NRT,305.56,22.77,D
-16.06643,141.75143,325.34,1.48,1.2,2022-08-23,0056,T,66,6.1NRT,304.73,17.61,D
-16.06817,141.76523,324.56,1.48,1.2,2022-08-23,0056,T,61,6.1NRT,304.29,16.9,D
-16.06991,141.77905,323.67,1.49,1.2,2022-08-23,0056,T,58,6.1NRT,305.71,15.89,D
-14.2393,129.63013,319.4,2.94,1.63,2022-08-23,0056,T,66,6.1NRT,303.91,44.26,D
-14.24411,129.65726,323.99,2.93,1.63,2022-08-23,0056,T,74,6.1NRT,304.14,66.27,D
-14.24473,129.65109,327.95,2.93,1.63,2022-08-23,0056,T,79,6.1NRT,304.25,87.94,D
-14.31281,129.61049,316.04,2.94,1.63,2022-08-23,0056,T,49,6.1NRT,304.74,27.53,D
-14.31767,129.63773,335.34,2.93,1.63,2022-08-23,0056,T,86,6.1NRT,303.75,131.4,D
-14.32247,129.66461,328.08,2.91,1.63,2022-08-23,0056,T,79,6.1NRT,304.69,84.98,D
-14.32724,129.69128,318.17,2.9,1.62,2022-08-23,0056,T,54,6.1NRT,304.39,35.04,D
-14.30308,129.63345,318.5,2.93,1.63,2022-08-23,0056,T,39,6.1NRT,305.44,34.57,D
-14.31764,129.63062,333,2.93,1.63,2022-08-23,0056,T,84,6.1NRT,303.55,113.41,D
-14.32264,129.6575,328.95,2.91,1.63,2022-08-23,0056,T,80,6.1NRT,304.17,89.41,D
-14.32761,129.68423,321.23,2.9,1.62,2022-08-23,0056,T,64,6.1NRT,304.5,47.75,D
-14.39535,129.47472,314.17,3,1.65,2022-08-23,0056,T,46,6.1NRT,302.45,26.55,D
-15.36267,135.2209,324.25,1.15,1.07,2022-08-23,0056,T,54,6.1NRT,308.33,9.27,D
-15.36529,135.21446,322.84,1.15,1.07,2022-08-23,0056,T,61,6.1NRT,309.5,8.79,D
-15.36699,135.22508,321.2,1.15,1.07,2022-08-23,0056,T,45,6.1NRT,307.67,6.71,D
-14.56342,130.3093,324.97,2.57,1.54,2022-08-23,0056,T,55,6.1NRT,302.91,54.75,D
-14.56746,130.33165,320.23,2.56,1.54,2022-08-23,0056,T,30,6.1NRT,304.16,37.77,D
-14.62663,130.34489,321.7,2.55,1.54,2022-08-23,0056,T,33,6.1NRT,305.16,34.85,D
-14.63216,130.33679,323.84,2.55,1.54,2022-08-23,0056,T,42,6.1NRT,305.75,41.94,D
-15.51284,135.37843,326.52,1.13,1.06,2022-08-23,0056,T,73,6.1NRT,306.76,15.54,D
-15.52234,135.37688,325.32,1.13,1.06,2022-08-23,0056,T,59,6.1NRT,307.25,13.25,D
-15.54134,135.37373,323.05,1.13,1.06,2022-08-23,0056,T,61,6.1NRT,307.56,10.39,D
-14.71757,130.14326,318.62,2.63,1.56,2022-08-23,0056,T,64,6.1NRT,303.99,33.2,D
-16.55107,142.06351,348.53,1.58,1.24,2022-08-23,0056,T,94,6.1NRT,307.1,89.09,D
-16.55289,142.07828,347.08,1.58,1.24,2022-08-23,0056,T,93,6.1NRT,307.77,83.61,D
-16.5547,142.09308,325.19,1.59,1.24,2022-08-23,0056,T,56,6.1NRT,306.71,18.82,D
-16.57156,142.04591,326.15,1.58,1.24,2022-08-23,0056,T,75,6.1NRT,305.65,21.84,D
-16.5827,142.04448,336.1,1.58,1.24,2022-08-23,0056,T,85,6.1NRT,306.04,47.98,D
-15.01811,130.3175,331.64,2.52,1.53,2022-08-23,0056,T,82,6.1NRT,306.36,74.57,D
-15.00504,130.36122,324.89,2.5,1.52,2022-08-23,0056,T,72,6.1NRT,306.87,46.13,D
-15.01019,130.31226,328.72,2.52,1.53,2022-08-23,0056,T,79,6.1NRT,307.1,62.69,D
-15.31593,129.40065,322.3,2.91,1.63,2022-08-23,0056,T,51,6.1NRT,305.02,46.68,D
-15.3165,129.39461,319.39,2.91,1.63,2022-08-23,0056,T,38,6.1NRT,304.67,32.22,D
-15.32148,129.4214,320.62,2.9,1.62,2022-08-23,0056,T,36,6.1NRT,305.4,38.81,D
-15.33599,129.41859,326.79,2.9,1.62,2022-08-23,0056,T,49,6.1NRT,305.41,64.29,D
-15.34531,129.30499,319.48,2.96,1.64,2022-08-23,0056,T,38,6.1NRT,307.71,32.82,D
-15.37458,129.29936,328.99,2.96,1.64,2022-08-23,0056,T,75,6.1NRT,308.21,80.01,D
-15.40877,129.48943,316.86,2.86,1.61,2022-08-23,0056,T,11,6.1NRT,304.67,21.9,D
-15.34492,129.29767,319.52,2.96,1.64,2022-08-23,0056,T,15,6.1NRT,307.66,30.4,D
-15.3742,129.29205,328.61,2.96,1.64,2022-08-23,0056,T,71,6.1NRT,308.05,78.34,D
-15.39841,129.25914,323.76,2.97,1.64,2022-08-23,0056,T,67,6.1NRT,307.09,59.46,D
-16.91276,138.53859,320.81,1.04,1.02,2022-08-23,0056,T,36,6.1NRT,309.35,6.67,D
-17.66944,144.2104,317.33,2.37,1.49,2022-08-23,0056,T,64,6.1NRT,302.83,24.66,D
-16.1211,130.84267,323.8,2.19,1.43,2022-08-23,0056,T,66,6.1NRT,307.65,30.08,D
-16.11952,130.83701,323.45,2.19,1.43,2022-08-23,0056,T,72,6.1NRT,307.56,31.7,D
-16.01485,128.86148,315.83,3.09,1.67,2022-08-23,0056,T,53,6.1NRT,305.53,29.71,D
-18.05586,138.90581,321.3,1.09,1.04,2022-08-23,0056,T,63,6.1NRT,307.55,9.59,D
-18.51979,130.7717,318.47,1.98,1.37,2022-08-23,0056,T,62,6.1NRT,304.55,20.75,D
-20.73682,139.47078,316.17,1.23,1.1,2022-08-23,0058,T,62,6.1NRT,299.45,10.75,D
-20.73837,139.48273,318.98,1.23,1.1,2022-08-23,0058,T,70,6.1NRT,299.57,14.33,D
-22.17189,133.45348,317.8,1.17,1.07,2022-08-23,0058,T,20,6.1NRT,296.28,12.55,D
-22.69719,130.94424,307.9,1.6,1.25,2022-08-23,0058,T,53,6.1NRT,295.21,8.12,D
-17.0524,122.52686,317.96,3.95,1.85,2022-08-23,0234,T,55,6.1NRT,306.84,48.47,D
-17.05855,122.41561,322.1,3.87,1.83,2022-08-23,0234,T,75,6.1NRT,305.73,82.64,D
-22.10757,120.41122,311.5,3.18,1.69,2022-08-23,0236,T,59,6.1NRT,297.76,34.56,D
-23.29342,114.87462,324.48,1.34,1.15,2022-08-23,0236,T,75,6.1NRT,307.58,18.91,D
-23.29966,114.92711,326.79,1.35,1.15,2022-08-23,0236,T,78,6.1NRT,307.3,21.21,D
-23.30122,114.94028,348,1.35,1.15,2022-08-23,0236,T,94,6.1NRT,308.21,72.95,D
-23.30279,114.95348,320.94,1.35,1.15,2022-08-23,0236,T,41,6.1NRT,307.25,10.19,D
-29.38305,115.30772,314.73,1.71,1.28,2022-08-23,0238,T,75,6.1NRT,289.33,27.6,D
-17.66002,144.21309,315.88,4.5,1.95,2022-08-23,0330,A,31,6.1NRT,302.71,40.55,D
-42.63972,172.73579,319.79,4.25,1.91,2022-08-23,0145,A,70,6.1NRT,288.7,144.5,D
-17.65921,144.20535,317.12,4.5,1.95,2022-08-23,0330,A,59,6.1NRT,302.86,53.6,D
-14.60193,144.05466,316.75,4.22,1.9,2022-08-23,0332,A,20,6.1NRT,295.68,43.55,D
-14.58482,144.05276,320.24,4.22,1.9,2022-08-23,0332,A,62,6.1NRT,295.05,70.43,D
-12.6214,143.21201,311.3,4.61,1.97,2022-08-23,0332,A,48,6.1NRT,288.96,65.38,D
-42.63946,172.73264,318.39,4.25,1.91,2022-08-23,0145,A,69,6.1NRT,288.77,142.16,D
-30.27551,152.60251,303.93,1.63,1.26,2022-08-23,0328,A,57,6.1NRT,285.64,12.35,D
-29.54783,152.50171,306.66,1.62,1.25,2022-08-23,0328,A,38,6.1NRT,292.87,11.26,D
-29.3284,152.75774,314.19,1.55,1.23,2022-08-23,0328,A,61,6.1NRT,293.11,18.2,D
-29.03615,153.43538,308.79,1.4,1.17,2022-08-23,0328,A,32,6.1NRT,291.68,9.18,D
-28.28621,153.33563,307.83,1.39,1.17,2022-08-23,0328,A,66,6.1NRT,295.25,9.7,D
-27.9813,152.90012,316.2,1.46,1.19,2022-08-23,0328,A,75,6.1NRT,298.75,18.4,D
-27.95513,152.8156,307.6,1.47,1.2,2022-08-23,0328,A,59,6.1NRT,294.95,8.74,D
-27.95686,152.80046,312.12,1.48,1.2,2022-08-23,0328,A,70,6.1NRT,294.66,14.45,D
-27.64915,152.19543,325.24,1.6,1.25,2022-08-23,0328,A,62,6.1NRT,296.08,37.09,D
-27.19381,152.61464,330.35,1.48,1.2,2022-08-23,0328,A,86,6.1NRT,298.58,46.49,D
-27.16742,152.52679,326.94,1.5,1.21,2022-08-23,0328,A,0,6.1NRT,297.33,37.8,D
